TEST,VARIANT,STATE,SIZE,TIME (In Ms)
16331,Randomized,Descending,10,0.0099
16332,Randomized,Descending,10,0.0103
16333,Randomized,Descending,10,0.0101
16334,Randomized,Descending,10,0.0098
16335,Randomized,Descending,10,0.0131
16336,Randomized,Descending,10,0.0114
16337,Randomized,Descending,10,0.0165
16338,Randomized,Descending,10,0.0086
16339,Randomized,Descending,10,0.0098
16340,Randomized,Descending,10,0.0088
16341,Randomized,Descending,10,0.0127
16342,Randomized,Descending,10,0.0094
16343,Randomized,Descending,10,0.0078
16344,Randomized,Descending,10,0.0094
16345,Randomized,Descending,10,0.0074
16346,Randomized,Descending,10,0.0066
16347,Randomized,Descending,10,0.0063
16348,Randomized,Descending,10,0.0059
16349,Randomized,Descending,10,0.006
16350,Randomized,Descending,10,0.0058
16351,Randomized,Descending,10,0.0058
16352,Randomized,Descending,10,0.0058
16353,Randomized,Descending,10,0.01
16354,Randomized,Descending,10,0.0061
16355,Randomized,Descending,10,0.0056
16356,Randomized,Descending,10,0.0056
16357,Randomized,Descending,10,0.0074
16358,Randomized,Descending,10,0.0057
16359,Randomized,Descending,10,0.0054
16360,Randomized,Descending,10,0.0054
16361,Randomized,Descending,10,0.0052
16362,Randomized,Descending,10,0.0054
16363,Randomized,Descending,10,0.0052
16364,Randomized,Descending,10,0.0052
16365,Randomized,Descending,10,0.0054
16366,Randomized,Descending,10,0.0091
16367,Randomized,Descending,10,0.0057
16368,Randomized,Descending,10,0.0052
16369,Randomized,Descending,10,0.0052
16370,Randomized,Descending,10,0.0123
16371,Randomized,Descending,10,0.0178
16372,Randomized,Descending,10,0.071
16373,Randomized,Descending,10,0.0132
16374,Randomized,Descending,10,0.0142
16375,Randomized,Descending,10,0.0124
16376,Randomized,Descending,10,0.013
16377,Randomized,Descending,10,0.0129
16378,Randomized,Descending,10,0.0128
16379,Randomized,Descending,10,0.0131
16380,Randomized,Descending,10,0.0164
16381,Randomized,Descending,10,0.0146
16382,Randomized,Descending,10,0.0152
16383,Randomized,Descending,10,0.0468
16384,Randomized,Descending,10,0.0144
16385,Randomized,Descending,10,0.013
16386,Randomized,Descending,10,0.0111
16387,Randomized,Descending,10,0.0102
16388,Randomized,Descending,10,0.0087
16389,Randomized,Descending,10,0.0127
16390,Randomized,Descending,10,0.0129
16391,Randomized,Descending,10,0.0127
16392,Randomized,Descending,10,0.0127
16393,Randomized,Descending,10,0.0128
16394,Randomized,Descending,10,0.0127
16395,Randomized,Descending,10,0.0122
16396,Randomized,Descending,10,0.0157
16397,Randomized,Descending,10,0.0087
16398,Randomized,Descending,10,0.0062
16399,Randomized,Descending,10,0.0097
16400,Randomized,Descending,10,0.0087
16401,Randomized,Descending,10,0.0062
16402,Randomized,Descending,10,0.0126
16403,Randomized,Descending,10,0.0129
16404,Randomized,Descending,10,0.0127
16405,Randomized,Descending,10,0.0128
16406,Randomized,Descending,10,0.0126
16407,Randomized,Descending,10,0.013
16408,Randomized,Descending,10,0.0108
16409,Randomized,Descending,10,0.0105
16410,Randomized,Descending,10,0.0061
16411,Randomized,Descending,10,0.0127
16412,Randomized,Descending,10,0.0082
16413,Randomized,Descending,10,0.0083
16414,Randomized,Descending,10,0.0059
16415,Randomized,Descending,10,0.0053
16416,Randomized,Descending,10,0.005
16417,Randomized,Descending,10,0.0051
16418,Randomized,Descending,10,0.005
16419,Randomized,Descending,10,0.005
16420,Randomized,Descending,10,0.0051
16421,Randomized,Descending,10,0.005
16422,Randomized,Descending,10,0.0085
16423,Randomized,Descending,10,0.0052
16424,Randomized,Descending,10,0.0049
16425,Randomized,Descending,10,0.005
16426,Randomized,Descending,10,0.0062
16427,Randomized,Descending,10,0.0051
16428,Randomized,Descending,10,0.0049
16429,Randomized,Descending,10,0.0051
16430,Randomized,Descending,10,0.0058
16431,Randomized,Descending,10,0.0051
16432,Randomized,Descending,10,0.0114
16433,Randomized,Descending,10,0.0053
16434,Randomized,Descending,10,0.0053
16435,Randomized,Descending,10,0.0051
16436,Randomized,Descending,10,0.0052
16437,Randomized,Descending,10,0.005
16438,Randomized,Descending,10,0.0051
16439,Randomized,Descending,10,0.0182
16440,Randomized,Descending,10,0.0051
16441,Randomized,Descending,10,0.005
16442,Randomized,Descending,10,0.0051
16443,Randomized,Descending,10,0.0059
16444,Randomized,Descending,10,0.0051
16445,Randomized,Descending,10,0.005
16446,Randomized,Descending,10,0.005
16447,Randomized,Descending,10,0.0051
16448,Randomized,Descending,10,0.005
16449,Randomized,Descending,10,0.005
16450,Randomized,Descending,10,0.005
16451,Randomized,Descending,10,0.005
16452,Randomized,Descending,10,0.0067
16453,Randomized,Descending,10,0.005
16454,Randomized,Descending,10,0.0049
16455,Randomized,Descending,10,0.0136
16456,Randomized,Descending,10,0.0117
16457,Randomized,Descending,10,0.006
16458,Randomized,Descending,10,0.0052
16459,Randomized,Descending,10,0.0052
16460,Randomized,Descending,10,0.01
16461,Randomized,Descending,10,0.0051
16462,Randomized,Descending,10,0.005
16463,Randomized,Descending,10,0.005
16464,Randomized,Descending,10,0.0089
16465,Randomized,Descending,10,0.0119
16466,Randomized,Descending,10,0.0089
16467,Randomized,Descending,10,0.0106
16468,Randomized,Descending,10,0.008
16469,Randomized,Descending,10,0.0101
16470,Randomized,Descending,10,0.0089
16471,Randomized,Descending,10,0.0053
16472,Randomized,Descending,10,0.0053
16473,Randomized,Descending,10,0.0053
16474,Randomized,Descending,10,0.005
16475,Randomized,Descending,10,0.0051
16476,Randomized,Descending,10,0.005
16477,Randomized,Descending,10,0.0056
16478,Randomized,Descending,10,0.0082
16479,Randomized,Descending,10,0.0052
16480,Randomized,Descending,10,0.005
16481,Randomized,Descending,10,0.005
16482,Randomized,Descending,10,0.0064
16483,Randomized,Descending,10,0.0054
16484,Randomized,Descending,10,0.0051
16485,Randomized,Descending,10,0.007
16486,Randomized,Descending,10,0.0068
16487,Randomized,Descending,10,0.0126
16488,Randomized,Descending,10,0.0156
16489,Randomized,Descending,10,0.0113
16490,Randomized,Descending,10,0.0122
16491,Randomized,Descending,10,0.0086
16492,Randomized,Descending,10,0.0052
16493,Randomized,Descending,10,0.005
16494,Randomized,Descending,10,0.0103
16495,Randomized,Descending,10,0.0294
16496,Randomized,Descending,10,0.0089
16497,Randomized,Descending,10,0.0085
16498,Randomized,Descending,10,0.0051
16499,Randomized,Descending,10,0.0059
16500,Randomized,Descending,10,0.0049
16501,Randomized,Descending,10,0.005
16502,Randomized,Descending,10,0.005
16503,Randomized,Descending,10,0.0049
16504,Randomized,Descending,10,0.0049
16505,Randomized,Descending,10,0.005
16506,Randomized,Descending,10,0.005
16507,Randomized,Descending,10,0.005
16508,Randomized,Descending,10,0.0066
16509,Randomized,Descending,10,0.005
16510,Randomized,Descending,10,0.005
16511,Randomized,Descending,10,0.0051
16512,Randomized,Descending,10,0.013
16513,Randomized,Descending,10,0.0105
16514,Randomized,Descending,10,0.0092
16515,Randomized,Descending,10,0.0093
16516,Randomized,Descending,10,0.0086
16517,Randomized,Descending,10,0.0093
16518,Randomized,Descending,10,0.0054
16519,Randomized,Descending,10,0.0051
16520,Randomized,Descending,10,0.005
16521,Randomized,Descending,10,0.0066
16522,Randomized,Descending,10,0.005
16523,Randomized,Descending,10,0.005
16524,Randomized,Descending,10,0.0049
16525,Randomized,Descending,10,0.0062
16526,Randomized,Descending,10,0.0049
16527,Randomized,Descending,10,0.0051
16528,Randomized,Descending,10,0.0049
16529,Randomized,Descending,10,0.0049
16530,Randomized,Descending,10,0.005
16531,Randomized,Descending,10,0.005
16532,Randomized,Descending,10,0.0049
16533,Randomized,Descending,10,0.0051
16534,Randomized,Descending,10,0.0071
16535,Randomized,Descending,10,0.005
16536,Randomized,Descending,10,0.005
16537,Randomized,Descending,10,0.014
16538,Randomized,Descending,10,0.0109
16539,Randomized,Descending,10,0.0051
16540,Randomized,Descending,10,0.0093
16541,Randomized,Descending,10,0.0083
16542,Randomized,Descending,10,0.0051
16543,Randomized,Descending,10,0.2785
16544,Randomized,Descending,10,0.0071
16545,Randomized,Descending,10,0.0058
16546,Randomized,Descending,10,0.0051
16547,Randomized,Descending,10,0.0135
16548,Randomized,Descending,10,0.0127
16549,Randomized,Descending,10,0.0124
16550,Randomized,Descending,10,0.0127
16551,Randomized,Descending,10,0.0134
16552,Randomized,Descending,10,0.0142
16553,Randomized,Descending,10,0.0092
16554,Randomized,Descending,10,0.0117
16555,Randomized,Descending,10,0.0144
16556,Randomized,Descending,10,0.0098
16557,Randomized,Descending,10,0.0141
16558,Randomized,Descending,10,0.0137
16559,Randomized,Descending,10,0.0123
16560,Randomized,Descending,10,0.0132
16561,Randomized,Descending,10,0.0117
16562,Randomized,Descending,10,0.0118
16563,Randomized,Descending,10,0.0115
16564,Randomized,Descending,10,0.0116
16565,Randomized,Descending,10,0.0117
16566,Randomized,Descending,10,0.0074
16567,Randomized,Descending,10,0.006
16568,Randomized,Descending,10,0.0055
16569,Randomized,Descending,10,0.0094
16570,Randomized,Descending,10,0.0053
16571,Randomized,Descending,10,0.0052
16572,Randomized,Descending,10,0.0051
16573,Randomized,Descending,10,0.0063
16574,Randomized,Descending,10,0.0051
16575,Randomized,Descending,10,0.0051
16576,Randomized,Descending,10,0.005
16577,Randomized,Descending,10,0.005
16578,Randomized,Descending,10,0.0049
16579,Randomized,Descending,10,0.0049
16580,Randomized,Descending,10,0.01
16581,Randomized,Descending,10,0.0073
16582,Randomized,Descending,10,0.0094
16583,Randomized,Descending,10,0.0062
16584,Randomized,Descending,10,0.0055
16585,Randomized,Descending,10,0.0053
16586,Randomized,Descending,10,0.0065
16587,Randomized,Descending,10,0.0053
16588,Randomized,Descending,10,0.005
16589,Randomized,Descending,10,0.0051
16590,Randomized,Descending,10,0.0057
16591,Randomized,Descending,10,0.005
16592,Randomized,Descending,10,0.0051
16593,Randomized,Descending,10,0.005
16594,Randomized,Descending,10,0.0052
16595,Randomized,Descending,10,0.0051
16596,Randomized,Descending,10,0.005
16597,Randomized,Descending,10,0.0049
16598,Randomized,Descending,10,0.005
16599,Randomized,Descending,10,0.006
16600,Randomized,Descending,10,0.0052
16601,Randomized,Descending,10,0.005
16602,Randomized,Descending,10,0.0051
16603,Randomized,Descending,10,0.0057
16604,Randomized,Descending,10,0.0051
16605,Randomized,Descending,10,0.005
16606,Randomized,Descending,10,0.005
16607,Randomized,Descending,10,0.0051
16608,Randomized,Descending,10,0.0122
16609,Randomized,Descending,10,0.0118
16610,Randomized,Descending,10,0.0117
16611,Randomized,Descending,10,0.0111
16612,Randomized,Descending,10,0.0101
16613,Randomized,Descending,10,0.0074
16614,Randomized,Descending,10,0.0062
16615,Randomized,Descending,10,0.0057
16616,Randomized,Descending,10,0.0067
16617,Randomized,Descending,10,0.0054
16618,Randomized,Descending,10,0.0051
16619,Randomized,Descending,10,0.0052
16620,Randomized,Descending,10,0.005
16621,Randomized,Descending,10,0.005
16622,Randomized,Descending,10,0.005
16623,Randomized,Descending,10,0.0113
16624,Randomized,Descending,10,0.0082
16625,Randomized,Descending,10,0.0086
16626,Randomized,Descending,10,0.0059
16627,Randomized,Descending,10,0.0053
16628,Randomized,Descending,10,0.0054
16629,Randomized,Descending,10,0.006
16630,Randomized,Descending,10,0.005
16631,Randomized,Descending,10,0.0051
16632,Randomized,Descending,10,0.0049
16633,Randomized,Descending,10,0.005
16634,Randomized,Descending,10,0.005
16635,Randomized,Descending,10,0.005
16636,Randomized,Descending,10,0.005
16637,Randomized,Descending,10,0.0099
16638,Randomized,Descending,10,0.0078
16639,Randomized,Descending,10,0.0052
16640,Randomized,Descending,10,0.0051
16641,Randomized,Descending,10,0.0051
16642,Randomized,Descending,10,0.0061
16643,Randomized,Descending,10,0.0051
16644,Randomized,Descending,10,0.005
16645,Randomized,Descending,10,0.0049
16646,Randomized,Descending,10,0.0049
16647,Randomized,Descending,10,0.0051
16648,Randomized,Descending,10,0.0049
16649,Randomized,Descending,10,0.005
16650,Randomized,Descending,10,0.005
16651,Randomized,Descending,10,0.0086
16652,Randomized,Descending,10,0.0052
16653,Randomized,Descending,10,0.0051
16654,Randomized,Descending,10,0.005
16655,Randomized,Descending,10,0.0059
16656,Randomized,Descending,10,0.0051
16657,Randomized,Descending,10,0.0049
16658,Randomized,Descending,10,0.005
16659,Randomized,Descending,10,0.0056
16660,Randomized,Descending,10,0.005
16661,Randomized,Descending,10,0.005
16662,Randomized,Descending,10,0.0051
16663,Randomized,Descending,10,0.0051
16664,Randomized,Descending,10,0.005
16665,Randomized,Descending,10,0.005
16666,Randomized,Descending,10,0.0049
16667,Randomized,Descending,10,0.0098
16668,Randomized,Descending,10,0.006
16669,Randomized,Descending,10,0.0051
16670,Randomized,Descending,10,0.005
16671,Randomized,Descending,10,0.0049
16672,Randomized,Descending,10,0.0056
16673,Randomized,Descending,10,0.005
16674,Randomized,Descending,10,0.005
16675,Randomized,Descending,10,0.005
16676,Randomized,Descending,10,0.0051
16677,Randomized,Descending,10,0.0051
16678,Randomized,Descending,10,0.0049
16679,Randomized,Descending,10,0.005
16680,Randomized,Descending,10,0.0051
16681,Randomized,Descending,10,0.0057
16682,Randomized,Descending,10,0.0051
16683,Randomized,Descending,10,0.005
16684,Randomized,Descending,10,0.005
16685,Randomized,Descending,10,0.0056
16686,Randomized,Descending,10,0.005
16687,Randomized,Descending,10,0.005
16688,Randomized,Descending,10,0.0049
16689,Randomized,Descending,10,0.005
16690,Randomized,Descending,10,0.005
16691,Randomized,Descending,10,0.005
16692,Randomized,Descending,10,0.005
16693,Randomized,Descending,10,0.0049
16694,Randomized,Descending,10,0.0062
16695,Randomized,Descending,10,0.0049
16696,Randomized,Descending,10,0.005
16697,Randomized,Descending,10,0.0051
16698,Randomized,Descending,10,0.0057
16699,Randomized,Descending,10,0.0052
16700,Randomized,Descending,10,0.005
16701,Randomized,Descending,10,0.005
16702,Randomized,Descending,10,0.0051
16703,Randomized,Descending,10,0.005
16704,Randomized,Descending,10,0.0049
16705,Randomized,Descending,10,0.0049
16706,Randomized,Descending,10,0.005
16707,Randomized,Descending,10,0.0061
16708,Randomized,Descending,10,0.005
16709,Randomized,Descending,10,0.005
16710,Randomized,Descending,10,0.0049
16711,Randomized,Descending,10,0.0055
16712,Randomized,Descending,10,0.005
16713,Randomized,Descending,10,0.005
16714,Randomized,Descending,10,0.005
16715,Randomized,Descending,10,0.0049
16716,Randomized,Descending,10,0.0051
16717,Randomized,Descending,10,0.005
16718,Randomized,Descending,10,0.0049
16719,Randomized,Descending,10,0.0049
16720,Randomized,Descending,10,0.0135
16721,Randomized,Descending,10,0.005
16722,Randomized,Descending,10,0.005
16723,Randomized,Descending,10,0.0051
16724,Randomized,Descending,10,0.0065
16725,Randomized,Descending,10,0.005
16726,Randomized,Descending,10,0.005
16727,Randomized,Descending,10,0.005
16728,Randomized,Descending,10,0.0055
16729,Randomized,Descending,10,0.0051
16730,Randomized,Descending,10,0.005
16731,Randomized,Descending,10,0.0051
16732,Randomized,Descending,10,0.0052
16733,Randomized,Descending,10,0.0049
16734,Randomized,Descending,10,0.005
16735,Randomized,Descending,10,0.005
16736,Randomized,Descending,10,0.005
16737,Randomized,Descending,10,0.0068
16738,Randomized,Descending,10,0.0051
16739,Randomized,Descending,10,0.0049
16740,Randomized,Descending,10,0.0049
16741,Randomized,Descending,10,0.0055
16742,Randomized,Descending,10,0.0049
16743,Randomized,Descending,10,0.005
16744,Randomized,Descending,10,0.0049
16745,Randomized,Descending,10,0.0053
16746,Randomized,Descending,10,0.0051
16747,Randomized,Descending,10,0.005
16748,Randomized,Descending,10,0.005
16749,Randomized,Descending,10,0.005
16750,Randomized,Descending,10,0.0056
16751,Randomized,Descending,10,0.0049
16752,Randomized,Descending,10,0.0049
16753,Randomized,Descending,10,0.005
16754,Randomized,Descending,10,0.0055
16755,Randomized,Descending,10,0.005
16756,Randomized,Descending,10,0.005
16757,Randomized,Descending,10,0.005
16758,Randomized,Descending,10,0.005
16759,Randomized,Descending,10,0.005
16760,Randomized,Descending,10,0.0049
16761,Randomized,Descending,10,0.0096
16762,Randomized,Descending,10,0.0052
16763,Randomized,Descending,10,0.0063
16764,Randomized,Descending,10,0.005
16765,Randomized,Descending,10,0.005
16766,Randomized,Descending,10,0.005
16767,Randomized,Descending,10,0.0056
16768,Randomized,Descending,10,0.005
16769,Randomized,Descending,10,0.005
16770,Randomized,Descending,10,0.005
16771,Randomized,Descending,10,0.0051
16772,Randomized,Descending,10,0.005
16773,Randomized,Descending,10,0.0049
16774,Randomized,Descending,10,0.0049
16775,Randomized,Descending,10,0.0049
16776,Randomized,Descending,10,0.015
16777,Randomized,Descending,10,0.0052
16778,Randomized,Descending,10,0.005
16779,Randomized,Descending,10,0.0049
16780,Randomized,Descending,10,0.0056
16781,Randomized,Descending,10,0.005
16782,Randomized,Descending,10,0.005
16783,Randomized,Descending,10,0.0049
16784,Randomized,Descending,10,0.0049
16785,Randomized,Descending,10,0.0049
16786,Randomized,Descending,10,0.0049
16787,Randomized,Descending,10,0.005
16788,Randomized,Descending,10,0.005
16789,Randomized,Descending,10,0.0062
16790,Randomized,Descending,10,0.0049
16791,Randomized,Descending,10,0.005
16792,Randomized,Descending,10,0.005
16793,Randomized,Descending,10,0.0121
16794,Randomized,Descending,10,0.0137
16795,Randomized,Descending,10,0.0118
16796,Randomized,Descending,10,0.0114
16797,Randomized,Descending,10,0.0132
16798,Randomized,Descending,10,0.0089
16799,Randomized,Descending,10,0.0116
16800,Randomized,Descending,10,0.0123
